Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\IIIFAuth2.API.csproj,,,Microsoft.EntityFrameworkCore.Design 7.0.9,,,,,"Microsoft.EntityFrameworkCore.Design, 7.0.9  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\IIIFAuth2.API.csproj,,,Microsoft.Extensions.Diagnostics.HealthChecks.EntityFrameworkCore 6.0.20,,,,,"Microsoft.Extensions.Diagnostics.HealthChecks.EntityFrameworkCore, 6.0.20  Recommendation:  Remove Microsoft.Extensions.Diagnostics.HealthChecks.EntityFrameworkCore, and replace with new package Microsoft.Extensions.Diagnostics.HealthChecks.EntityFrameworkCore 10.0.3"
NuGet.0005,NuGet package is deprecated,Active,Optional,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\IIIFAuth2.API.csproj,,,MediatR.Extensions.Microsoft.DependencyInjection 11.1.0,,,,,"MediatR.Extensions.Microsoft.DependencyInjection, 11.1.0  Recommendation:  This package is no longer maintained and its functionality is folded into the main MediatR package. Remove MediatR.Extensions.Microsoft.DependencyInjection, and replace with new package MediatR.Extensions.Microsoft.DependencyInjection, 11.1.0"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\IIIFAuth2.API.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Settings\ApiSettings.cs,10,39,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Settings\ApiSettings.cs,10,34,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Settings\ApiSettings.cs,10,4,T:System.Uri,,,,,public Uri OrchestratorRoot
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Utils\HttpRequestX.cs,55,4,T:System.Uri,,,,,"public static bool IsSameOrigin(this HttpRequest request, Uri origin)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Utils\UriX.cs,12,4,T:System.Uri,,,,,public static string GetOrigin(this Uri uri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,128,4,T:System.Uri,,,,,public Uri GetGesturePostbackRelativePath(int customerId)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,134,8,T:System.Uri,,,,,"return new Uri(populatedTemplate, UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,134,8,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(populatedTemplate, UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,115,4,T:System.Uri,,,,,public Uri GetAccessTokenServicePath(int customerId)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,124,8,T:System.Uri,,,,,return builder.Uri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,96,4,T:System.Uri,,,,,public Uri GetAccessServiceOAuthCallbackPath(AccessService accessService)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,111,8,T:System.Uri,,,,,return builder.Uri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,83,4,T:System.Uri,,,,,public Uri GetAccessServiceLogoutPath(AccessService accessService)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,92,8,T:System.Uri,,,,,return builder.Uri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,70,4,T:System.Uri,,,,,public Uri GetAccessServicePath(AccessService accessService)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,79,8,T:System.Uri,,,,,return builder.Uri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,57,4,T:System.Uri,,,,,public Uri GetOrchestratorProbeServicePath(AssetId assetId)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,66,8,T:System.Uri,,,,,return builder.Uri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,59,8,T:System.Uri,,,,,var orchestratorUrl = apiSettings.OrchestratorRoot;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,41,4,T:System.Uri,,,,, Uri GetGesturePostbackRelativePath(int customerId)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,34,4,T:System.Uri,,,,, Uri GetAccessTokenServicePath(int customerId)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,29,4,T:System.Uri,,,,, Uri GetAccessServiceOAuthCallbackPath(AccessService accessService)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,24,4,T:System.Uri,,,,, Uri GetAccessServiceLogoutPath(AccessService accessService)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,19,4,T:System.Uri,,,,, Uri GetAccessServicePath(AccessService accessService)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Web\UrlPathProvider.cs,14,4,T:System.Uri,,,,, Uri GetOrchestratorProbeServicePath(AssetId assetId)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\Models\SignificantGestureModel.cs,13,0,T:System.Uri,,,,,"public record SignificantGestureModel(     Uri PostbackUri,     string SignificantGestureTitle,      string SignificantGestureMessage,     string SingleUseToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\Models\SignificantGestureModel.cs,14,4,T:System.Uri,,,,,Uri PostbackUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\Models\SignificantGestureModel.cs,14,4,T:System.Uri,,,,,Uri PostbackUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\Models\SignificantGestureModel.cs,14,4,T:System.Uri,,,,,Uri PostbackUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\Models\SignificantGestureModel.cs,13,0,T:System.Uri,,,,,"public record SignificantGestureModel(     Uri PostbackUri,     string SignificantGestureTitle,      string SignificantGestureMessage,     string SingleUseToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\Models\SignificantGestureModel.cs,13,0,T:System.Uri,,,,,"public record SignificantGestureModel(     Uri PostbackUri,     string SignificantGestureTitle,      string SignificantGestureMessage,     string SingleUseToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\OidcRoleProviderHandler.cs,73,8,T:System.Uri,,,,,var requestUri = new Uri(validateTokenResult.Value!.Origin);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\OidcRoleProviderHandler.cs,73,8,M:System.Uri.#ctor(System.String),,,,,var requestUri = new Uri(validateTokenResult.Value!.Origin);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\OidcRoleProviderHandler.cs,37,4,T:System.Uri,,,,,"public async Task<HandleRoleProvisionResponse> InitiateLoginRequest(int customerId, Uri requestOrigin,         AccessService accessService, IProviderConfiguration providerConfiguration,         CancellationToken cancellationToken = default)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\OidcRoleProviderHandler.cs,47,8,T:System.Uri,,,,,"var loginUrl = auth0Client.GetAuthLoginUrl(configuration, accessService, roleProvisionTokenId);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,94,4,T:System.Uri,,,,,"private async Task<JsonWebKeySet> GetWebKeySetForDomain(Uri jwksPath, CancellationToken cancellationToken)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,97,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"return await appCache.GetOrAddAsync(cacheKey, async () =>         {             logger.LogDebug(""Refreshing jwks cache from {JWKSPath}"", jwksPath);             var jwks = await httpClient.GetStringAsync(jwksPath, cancellationToken);             return new JsonWebKeySet(jwks);         }, new MemoryCacheEntryOptions { AbsoluteExpirationRelativeToNow = TimeSpan.FromSeconds(authSettings.JwksTtl) });"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,78,4,T:System.Uri,,,,,"private async Task<IList<SecurityKey>> GetSigningKeys(Uri jwksUri, string? clientSecret, CancellationToken          cancellationToken)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,44,4,T:System.Uri,,,,,"public async Task<ClaimsPrincipal?> GetClaimsFromToken(string jwtToken, Uri jwksUri, string issuer,         string audience, string? clientSecret, CancellationToken cancellationToken)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,63,12,"M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(System.String,Microsoft.IdentityModel.Tokens.TokenValidationParameters,Microsoft.IdentityModel.Tokens.SecurityToken@)",,,,,"var claimsPrincipal = tokenHandler.ValidateToken(jwtToken, tokenValidationParameters, out _);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,50,12,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,50,12,M:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.#ctor,,,,,var tokenHandler = new JwtSecurityTokenHandler();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\JwtTokenParser.cs,23,4,T:System.Uri,,,,," Task<ClaimsPrincipal?> GetClaimsFromToken(string jwtToken, Uri jwksUri, string issuer, string audience,         string? clientSecret, CancellationToken cancellationToken)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,124,12,T:System.Net.Http.HttpContent,,,,,var auth0Token =                 await response.Content.ReadFromJsonAsync<Auth0TokenResponse>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,120,12,T:System.Net.Http.HttpContent,,,,,request.Content = new FormUrlEncodedContent(data);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,119,12,T:System.Uri,,,,,"var request = new HttpRequestMessage(HttpMethod.Post, tokenEndpoint.Uri);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,104,12,T:System.Uri,,,,,var callbackUrl = urlPathProvider.GetAccessServiceOAuthCallbackPath(accessService);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,96,4,T:System.Uri,,,,,private Uri GetJwksUri(OidcConfiguration oidcConfiguration)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,97,11,T:System.Uri,,,,,"new UriBuilder(oidcConfiguration.Domain) { Path = ""/.well-known/jwks.json"" }.Uri"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,87,8,T:System.Uri,,,,,"var claimsPrincipal =             await jwtTokenHandler.GetClaimsFromToken(auth0Token.IdToken, GetJwksUri(oidcConfiguration),                 issuer, audience, oidcConfiguration.ClientSecret, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,51,4,T:System.Uri,,,,,"public Uri GetAuthLoginUrl(OidcConfiguration oidcConfiguration, AccessService accessService, string state)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,68,8,T:System.Uri,,,,,var loginUrl = authBuilder.Build();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,53,8,T:System.Uri,,,,,var callbackUrl = urlPathProvider.GetAccessServiceOAuthCallbackPath(accessService);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0Client.cs,16,4,T:System.Uri,,,,," Uri GetAuthLoginUrl(OidcConfiguration oidcConfiguration, AccessService accessService, string state)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\ClickThroughProviderHandler.cs,29,4,T:System.Uri,,,,,"public Task<HandleRoleProvisionResponse> CompleteRequest(         int customerId,         Uri requestOrigin,         AccessService accessService,         IProviderConfiguration providerConfiguration,         CancellationToken cancellationToken = default)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\RoleProvisionGranter.cs,64,8,T:System.Uri,,,,,var relativePath = urlPathProvider.GetGesturePostbackRelativePath(customerId);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\RoleProvisionGranter.cs,36,4,T:System.Uri,,,,,"public async Task<HandleRoleProvisionResponse> CompleteRequest(         int customerId,         Uri requestOrigin,         IProviderConfiguration providerConfiguration,         Func<Task<IReadOnlyCollection<string>>> getRolesToBeGranted,         CancellationToken cancellationToken = default)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\RoleProviderService.cs,36,4,T:System.Uri,,,,,"public async Task<HandleRoleProvisionResponse?> HandleInitialRequest(int customerId, string accessServiceName,         Uri requestOrigin, CancellationToken cancellationToken = default)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\HandleRoleProvisionResponse.cs,38,4,T:System.Uri,,,,,public static HandleRoleProvisionResponse Redirect(Uri redirectUri)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\HandleRoleProvisionResponse.cs,39,16,T:System.Uri,,,,,RedirectUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\HandleRoleProvisionResponse.cs,26,35,T:System.Uri,,,,,private init;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\HandleRoleProvisionResponse.cs,26,30,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\RoleProvisioning\HandleRoleProvisionResponse.cs,26,4,T:System.Uri,,,,,public Uri? RedirectUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\CustomerDomainService.cs,94,4,T:System.Uri,,,,,"private async Task<bool> IsOriginSubdomainOfCookieDomain(int customerId, Uri origin)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\CustomerDomainService.cs,81,4,T:System.Uri,,,,,"private bool OriginSubdomainOfHost(Uri origin, HttpRequest currentRequest)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\CustomerDomainService.cs,72,4,T:System.Uri,,,,,"private bool OriginMatchesHost(Uri origin, HttpRequest currentRequest)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\CustomerDomainService.cs,43,4,T:System.Uri,,,,,"public async Task<bool> OriginForControlledDomain(int customerId, Uri origin)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\CustomerDomainService.cs,18,4,T:System.Uri,,,,," Task<bool> OriginForControlledDomain(int customerId, Uri origin)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\Auth\SessionManagementService.cs,247,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"return await appCache.GetOrAddAsync(cacheKey, async entry =>         {             Logger.LogTrace(""Refreshing cached session for {AuthAspect} for {CustomerId}"", aspectValue, customerId);             var tryGetSessionResponse =                 await GetRefreshedSessionInternal(predicate, customerId, aspectValue, origin, cancellationToken);              if (tryGetSessionResponse.IsSuccessWithSession())             {                 // Cache successful checks until just before next check time - overwriting default                 var lastChecked = tryGetSessionResponse.SessionUser!.LastChecked ?? DateTime.UtcNow;                 var entryAbsoluteExpiration = lastChecked.AddSeconds(authSettings.RefreshThreshold * 0.9);                 Logger.LogTrace(""{AuthAspect} for {CustomerId} successfully fetched, caching until {CacheExpiry}"",                     aspectValue, customerId, entryAbsoluteExpiration);                 entry.AbsoluteExpiration = entryAbsoluteExpiration;             }              return tryGetSessionResponse;          }, new MemoryCacheEntryOptions { AbsoluteExpirationRelativeToNow = TimeSpan.FromSeconds(2) });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\ServiceCollectionX.cs,103,11,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services             .AddDefaultAWSOptions(configuration.GetAWSOptions())
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\ServiceCollectionX.cs,103,11,T:Microsoft.Extensions.DependencyInjection.ServiceCollectionExtensions,,,,,services             .AddDefaultAWSOptions(configuration.GetAWSOptions())             .AddAWSService<IAmazonSecretsManager>()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,IIIFAuth2.API\IIIFAuth2.API.csproj,File,IIIFAuth2.API\Infrastructure\ServiceCollectionX.cs,63,11,"M:Microsoft.Extensions.DependencyInjection.OptionsConfigurationServiceCollectionExtensions.Configure``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,Microsoft.Extensions.Configuration.IConfiguration)",,,,,services             .Configure<ApiSettings>(configuration)
