Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,250,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"sessionUser.Entity.LastChecked.Should().BeCloseTo(DateTime.UtcNow, TimeSpan.FromSeconds(3));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,226,8,M:System.TimeSpan.FromSeconds(System.Double),,,,,"sessionUser.Entity.LastChecked.Should().BeCloseTo(DateTime.UtcNow, TimeSpan.FromSeconds(3));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,201,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,201,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,177,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,177,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,153,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,153,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,129,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,129,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,105,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,105,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,86,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,86,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,67,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,67,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,52,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,52,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,37,8,T:System.Net.Http.HttpContent,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Integration\ProbeServiceTests.cs,37,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,var authProbeResult = (await response.Content.ReadAsStreamAsync()).FromJsonStream<AuthProbeResult2>();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,214,8,T:System.Uri,,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeFalse();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,214,8,M:System.Uri.#ctor(System.String),,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeFalse();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,197,8,T:System.Uri,,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeTrue();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,197,8,M:System.Uri.#ctor(System.String),,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeTrue();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,180,8,T:System.Uri,,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeFalse();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,180,8,M:System.Uri.#ctor(System.String),,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeFalse();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,161,8,T:System.Uri,,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeTrue();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\HttpRequestXTests.cs,161,8,M:System.Uri.#ctor(System.String),,,,,httpRequest.IsSameOrigin(new Uri(origin)).Should().BeTrue();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\UriXTests.cs,16,8,T:System.Uri,,,,,var uri = new Uri(uriInput);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Utils\UriXTests.cs,16,8,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(uriInput);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,160,8,T:System.Uri,,,,,var result = sut.GetAccessServiceOAuthCallbackPath(accessService);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,156,8,T:System.Uri,,,,,"var expected = new Uri(""https://dlcs.test.example/99/callback/ghosts"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,156,8,M:System.Uri.#ctor(System.String),,,,,"var expected = new Uri(""https://dlcs.test.example/99/callback/ghosts"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,140,8,T:System.Uri,,,,,var result = sut.GetAccessServiceOAuthCallbackPath(accessService);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,136,8,T:System.Uri,,,,,"var expected = new Uri(""https://dlcs.test.example/access/other"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,136,8,M:System.Uri.#ctor(System.String),,,,,"var expected = new Uri(""https://dlcs.test.example/access/other"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,120,8,T:System.Uri,,,,,var result = sut.GetAccessServiceOAuthCallbackPath(accessService);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,116,8,T:System.Uri,,,,,"var expected = new Uri(""https://dlcs.test.example/auth/v2/access/99/ghosts/oauth2/callback"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,116,8,M:System.Uri.#ctor(System.String),,,,,"var expected = new Uri(""https://dlcs.test.example/auth/v2/access/99/ghosts/oauth2/callback"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,101,8,T:System.Uri,,,,,var result = sut.GetAccessServiceOAuthCallbackPath(accessService);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,97,8,T:System.Uri,,,,,"var expected = new Uri(""https://dlcs.test.example/access/99/ghosts/oauth2/callback"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,97,8,M:System.Uri.#ctor(System.String),,,,,"var expected = new Uri(""https://dlcs.test.example/access/99/ghosts/oauth2/callback"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,81,8,T:System.Uri,,,,,var result = sut.GetGesturePostbackRelativePath(123);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,62,8,T:System.Uri,,,,,var result = sut.GetGesturePostbackRelativePath(123);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,43,8,T:System.Uri,,,,,var result = sut.GetGesturePostbackRelativePath(123);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Web\UrlPathProviderTests.cs,25,8,T:System.Uri,,,,,var result = sut.GetGesturePostbackRelativePath(123);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,212,8,T:System.Net.Http.HttpContent,,,,,"httpResponseMessage.Content =             new StringContent(""{ \""id_token\"":\""my-id-token\"" }"", Encoding.UTF8, ""application/json"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,207,8,T:System.Uri,,,,,"A.CallTo(() => jwtTokenHandler.GetClaimsFromToken(idToken, A<Uri>._, A<string>._, A<string>._,                 A<string>._, A<CancellationToken>._))             .Returns(new ClaimsPrincipal(new ClaimsIdentity(new []{new Claim(claimType, ""foobar"")})));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,177,8,T:System.Net.Http.HttpContent,,,,,"httpResponseMessage.Content =             new StringContent(""{ \""id_token\"":\""my-id-token\"" }"", Encoding.UTF8, ""application/json"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,172,8,T:System.Uri,,,,,"A.CallTo(() => jwtTokenHandler.GetClaimsFromToken(idToken, A<Uri>._, A<string>._, A<string>._,                 A<string>._, A<CancellationToken>._))             .Returns(new ClaimsPrincipal(new ClaimsIdentity()));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,146,8,T:System.Net.Http.HttpContent,,,,,"httpResponseMessage.Content =             new StringContent(""{ \""id_token\"":\""my-id-token\"" }"", Encoding.UTF8, ""application/json"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,144,8,T:System.Uri,,,,,"var jwksUri = new Uri(""https://dlcs-dev.uk.auth0.com/.well-known/jwks.json"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,144,8,M:System.Uri.#ctor(System.String),,,,,"var jwksUri = new Uri(""https://dlcs-dev.uk.auth0.com/.well-known/jwks.json"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,108,8,T:System.Uri,,,,,"request.RequestUri.ToString().Should().Be(""https://dlcs-dev.uk.auth0.com/oauth/token"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,105,8,T:System.Net.Http.HttpContent,,,,,var formData = await request.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,77,8,T:System.Uri,,,,,"var actual = sut.GetAuthLoginUrl(auth0Config, accessService, ""foo"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,72,8,T:System.Uri,,,,,"var expected =             new Uri(                 ""https://dlcs-dev.uk.auth0.com/authorize?client_id=test-id&redirect_uri=http%3A%2F%2Ftest.example%2Fcallback&response_type=code&state=foo&scope=scope1 scope2 openid"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,72,8,M:System.Uri.#ctor(System.String),,,,,"var expected =             new Uri(                 ""https://dlcs-dev.uk.auth0.com/authorize?client_id=test-id&redirect_uri=http%3A%2F%2Ftest.example%2Fcallback&response_type=code&state=foo&scope=scope1 scope2 openid"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,70,8,T:System.Uri,,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(accessService))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,70,8,M:System.Uri.#ctor(System.String),,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(accessService))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,70,8,T:System.Uri,,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(accessService))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,53,8,T:System.Uri,,,,,"var actual = sut.GetAuthLoginUrl(auth0Config, accessService, ""foo"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,50,8,T:System.Uri,,,,,"var expected = new Uri(""https://dlcs-dev.uk.auth0.com/authorize?client_id=test-id&redirect_uri=http%3A%2F%2Ftest.example%2Fcallback&response_type=code&state=foo&scope=openid"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,50,8,M:System.Uri.#ctor(System.String),,,,,"var expected = new Uri(""https://dlcs-dev.uk.auth0.com/authorize?client_id=test-id&redirect_uri=http%3A%2F%2Ftest.example%2Fcallback&response_type=code&state=foo&scope=openid"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,25,8,T:System.Uri,,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(A<AccessService>._))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,25,8,M:System.Uri.#ctor(System.String),,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(A<AccessService>._))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,25,8,T:System.Uri,,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(A<AccessService>._))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,25,8,T:System.Uri,,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(A<AccessService>._))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,25,8,M:System.Uri.#ctor(System.String),,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(A<AccessService>._))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\Auth\RoleProvisioning\Oidc\Auth0ClientTests.cs,25,8,T:System.Uri,,,,,"A.CallTo(() => urlPathProvider.GetAccessServiceOAuthCallbackPath(A<AccessService>._))             .Returns(new Uri(""http://test.example/callback""));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\CustomerDomainServiceTests.cs,68,8,T:System.Uri,,,,,"var origin = new Uri(""https://foo.bar"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\CustomerDomainServiceTests.cs,68,8,M:System.Uri.#ctor(System.String),,,,,"var origin = new Uri(""https://foo.bar"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\CustomerDomainServiceTests.cs,55,8,T:System.Uri,,,,,var originUri = new Uri(origin);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,IIIFAuth2.API.Tests\IIIFAuth2.API.Tests.csproj,File,IIIFAuth2.API.Tests\Infrastructure\CustomerDomainServiceTests.cs,55,8,M:System.Uri.#ctor(System.String),,,,,var originUri = new Uri(origin);
